source_code,source_term,target_concept_id,target_concept_name,predicate,target_concept_id_b,target_concept_name_b,predicate_b,cleaned_term,mapped_concept_id,mapped_concept_name,matched_concept_id,matched_concept_name,match_score,match_rank
45458717,Endocrine monitoring NOS,4063245,Endocrine disorder monitoring,exactMatch,,,,Endocrine monitoring,-1,,4033224,Administrative procedure,0.3314443869321273,16
45458717,Endocrine monitoring NOS,4063245,Endocrine disorder monitoring,exactMatch,,,,Endocrine monitoring,-1,,35622135,Monitoring of hormone replacement therapy,0.33344920452705895,17
45458717,Endocrine monitoring NOS,4063245,Endocrine disorder monitoring,exactMatch,,,,Endocrine monitoring,-1,,40491846,Evaluation of endocrine system,0.3356457402438451,18
45458717,Endocrine monitoring NOS,4063245,Endocrine disorder monitoring,exactMatch,,,,Endocrine monitoring,-1,,4152040,Menopause monitoring,0.3358345574319894,19
45458717,Endocrine monitoring NOS,4063245,Endocrine disorder monitoring,exactMatch,,,,Endocrine monitoring,-1,,4045159,Hormone measurement,0.3402317753107209,20
45458717,Endocrine monitoring NOS,4063245,Endocrine disorder monitoring,exactMatch,,,,Endocrine monitoring,-1,,4062989,Follow-up endocrine assessment,0.34090234585466317,21
45458717,Endocrine monitoring NOS,4063245,Endocrine disorder monitoring,exactMatch,,,,Endocrine monitoring,-1,,3038411,Endocrine screen assessment Set CPHS,0.3445564850898235,22
45458717,Endocrine monitoring NOS,4063245,Endocrine disorder monitoring,exactMatch,,,,Endocrine monitoring,-1,,4049132,Endocrine function,0.34507330423364513,23
45458717,Endocrine monitoring NOS,4063245,Endocrine disorder monitoring,exactMatch,,,,Endocrine monitoring,-1,,2749844,"Revision of Monitoring Device in Endocrine Gland, External Approach",0.3469988803696591,24
45458717,Endocrine monitoring NOS,4063245,Endocrine disorder monitoring,exactMatch,,,,Endocrine monitoring,-1,,4030152,Endocrine system endoscopy,0.34777088917100085,25
45465320,Serum parathyroid hormone,4154637,Serum parathyroid hormone measurement,exactMatch,,,,Serum parathyroid hormone,-1,,4154637,Serum parathyroid hormone measurement,8.865403553492968e-07,1
45465320,Serum parathyroid hormone,4154637,Serum parathyroid hormone measurement,exactMatch,,,,Serum parathyroid hormone,-1,,4212898,Plasma parathyroid hormone level,0.18603064194783048,2
45465320,Serum parathyroid hormone,4154637,Serum parathyroid hormone measurement,exactMatch,,,,Serum parathyroid hormone,-1,,4141751,Parathyroid hormone measurement,0.19921377446323785,3
45465320,Serum parathyroid hormone,4154637,Serum parathyroid hormone measurement,exactMatch,,,,Serum parathyroid hormone,-1,,4295025,Plasma parathyroid hormone related peptide measurement,0.232932149377847,4
45465320,Serum parathyroid hormone,4154637,Serum parathyroid hormone measurement,exactMatch,,,,Serum parathyroid hormone,-1,,37208845,PTH (parathyroid hormone) substance concentration in serum,0.2509720075428299,5
45465320,Serum parathyroid hormone,4154637,Serum parathyroid hormone measurement,exactMatch,,,,Serum parathyroid hormone,-1,,37208840,PTH (parathyroid hormone) mass concentration in serum,0.2576802921406286,6
45465320,Serum parathyroid hormone,4154637,Serum parathyroid hormone measurement,exactMatch,,,,Serum parathyroid hormone,-1,,4037970,Anti-parathyrin antibody,0.2655021404229331,7
45465320,Serum parathyroid hormone,4154637,Serum parathyroid hormone measurement,exactMatch,,,,Serum parathyroid hormone,-1,,3190443,Elevated parathyroid hormone related peptide,0.2694336280424894,8
45465320,Serum parathyroid hormone,4154637,Serum parathyroid hormone measurement,exactMatch,,,,Serum parathyroid hormone,-1,,44789299,Parathyroid hormone related peptide measurement,0.27307050019753787,9
45465320,Serum parathyroid hormone,4154637,Serum parathyroid hormone measurement,exactMatch,,,,Serum parathyroid hormone,-1,,4320801,"Parathyroid hormone measurement, C-terminal",0.28074628453313133,10
45465320,Serum parathyroid hormone,4154637,Serum parathyroid hormone measurement,exactMatch,,,,Serum parathyroid hormone,-1,,4013966,"Parathyroid hormone measurement, functional N-terminal",0.2835282190792079,11
45465320,Serum parathyroid hormone,4154637,Serum parathyroid hormone measurement,exactMatch,,,,Serum parathyroid hormone,-1,,37173045,PTH-RP (parathyroid hormone-related protein) molar concentration in serum,0.2880732793633952,12
45465320,Serum parathyroid hormone,4154637,Serum parathyroid hormone measurement,exactMatch,,,,Serum parathyroid hormone,-1,,4044820,Parathyroid related protein measurement,0.289030956918339,13
45465320,Serum parathyroid hormone,4154637,Serum parathyroid hormone measurement,exactMatch,,,,Serum parathyroid hormone,-1,,4336237,Parathyroid hormone (PTH) immunochemiluminescent measurement,0.2956968536959742,14
45465320,Serum parathyroid hormone,4154637,Serum parathyroid hormone measurement,exactMatch,,,,Serum parathyroid hormone,-1,,37208843,PTH (parathyroid hormone) substance concentration in plasma,0.3018287274811384,15
45465320,Serum parathyroid hormone,4154637,Serum parathyroid hormone measurement,exactMatch,,,,Serum parathyroid hormone,-1,,4061034,Hormone radioassay - parathyroid,0.30761579193676625,16
45465320,Serum parathyroid hormone,4154637,Serum parathyroid hormone measurement,exactMatch,,,,Serum parathyroid hormone,-1,,37208838,PTH (parathyroid hormone) mass concentration in plasma,0.308760158569781,17
45465320,Serum parathyroid hormone,4154637,Serum parathyroid hormone measurement,exactMatch,,,,Serum parathyroid hormone,-1,,3025974,Calcium/Phosphate parathyroid-challenge test [Mass Ratio] in Serum,0.31329181064446265,18
45465320,Serum parathyroid hormone,4154637,Serum parathyroid hormone measurement,exactMatch,,,,Serum parathyroid hormone,-1,,4197612,Parathyroid antibody measurement,0.31782844209509054,19
45465320,Serum parathyroid hormone,4154637,Serum parathyroid hormone measurement,exactMatch,,,,Serum parathyroid hormone,-1,,37208841,Intact PTH (parathyroid hormone) mass concentration in serum by second-generation method,0.318157515082264,20
45465320,Serum parathyroid hormone,4154637,Serum parathyroid hormone measurement,exactMatch,,,,Serum parathyroid hormone,-1,,954208,Parathyroid hormone related protein increased,0.3257027689956372,21
45465320,Serum parathyroid hormone,4154637,Serum parathyroid hormone measurement,exactMatch,,,,Serum parathyroid hormone,-1,,37208916,Intact PTH (parathyroid hormone) substance concentration in serum using second-generation method,0.3272166532740266,22
45465320,Serum parathyroid hormone,4154637,Serum parathyroid hormone measurement,exactMatch,,,,Serum parathyroid hormone,-1,,4125239,Parathyroid antibody,0.3286257837657286,23
45465320,Serum parathyroid hormone,4154637,Serum parathyroid hormone measurement,exactMatch,,,,Serum parathyroid hormone,-1,,4039696,Measurement of parathyrin antibody,0.3288604881766526,24
45465320,Serum parathyroid hormone,4154637,Serum parathyroid hormone measurement,exactMatch,,,,Serum parathyroid hormone,-1,,3004418,Parathyrin Ab [Presence] in Serum,0.3290811167650227,25
45465331,Serum bicarbonate,4150494,Serum bicarbonate measurement,exactMatch,,,,Serum bicarbonate,-1,,4150494,Serum bicarbonate measurement,1.0594425430277e-06,1
45465331,Serum bicarbonate,4150494,Serum bicarbonate measurement,exactMatch,,,,Serum bicarbonate,-1,,4043092,Serum bicarbonate level within reference range,0.16468609358075958,2
45465331,Serum bicarbonate,4150494,Serum bicarbonate measurement,exactMatch,,,,Serum bicarbonate,-1,,4055575,Serum bicarbonate level outside reference range,0.18813586381173852,3
45465331,Serum bicarbonate,4150494,Serum bicarbonate measurement,exactMatch,,,,Serum bicarbonate,-1,,4293728,Plasma bicarbonate measurement,0.22321356474623333,4
45465331,Serum bicarbonate,4150494,Serum bicarbonate measurement,exactMatch,,,,Serum bicarbonate,-1,,4276431,Bicarbonate level - finding,0.23033722762134667,5
45465331,Serum bicarbonate,4150494,Serum bicarbonate measurement,exactMatch,,,,Serum bicarbonate,-1,,4227915,Bicarbonate measurement,0.23033722762134667,6
45465331,Serum bicarbonate,4150494,Serum bicarbonate measurement,exactMatch,,,,Serum bicarbonate,-1,,37208506,Bicarbonate substance concentration in serum,0.23234513738256712,7
45465331,Serum bicarbonate,4150494,Serum bicarbonate measurement,exactMatch,,,,Serum bicarbonate,-1,,4194291,Blood bicarbonate measurement,0.23362168252739446,8
45465331,Serum bicarbonate,4150494,Serum bicarbonate measurement,exactMatch,,,,Serum bicarbonate,-1,,607489,Serum bicarbonate below reference range,0.23546181573058378,9
45465331,Serum bicarbonate,4150494,Serum bicarbonate measurement,exactMatch,,,,Serum bicarbonate,-1,,607488,Serum bicarbonate above reference range,0.2469649959819752,10
45465331,Serum bicarbonate,4150494,Serum bicarbonate measurement,exactMatch,,,,Serum bicarbonate,-1,,4133673,Urine bicarbonate measurement,0.25219182644279603,11
45465331,Serum bicarbonate,4150494,Serum bicarbonate measurement,exactMatch,,,,Serum bicarbonate,-1,,4136729,Actual bicarbonate measurement,0.2598416052861615,12
45465331,Serum bicarbonate,4150494,Serum bicarbonate measurement,exactMatch,,,,Serum bicarbonate,-1,,4148728,Fluid sample bicarbonate measurement,0.276447647968841,13
45465331,Serum bicarbonate,4150494,Serum bicarbonate measurement,exactMatch,,,,Serum bicarbonate,-1,,3016293,Bicarbonate [Moles/volume] in Serum or Plasma,0.2959031869031853,14
45465331,Serum bicarbonate,4150494,Serum bicarbonate measurement,exactMatch,,,,Serum bicarbonate,-1,,4133759,Standard bicarbonate measurement,0.3149534200830436,15
45465331,Serum bicarbonate,4150494,Serum bicarbonate measurement,exactMatch,,,,Serum bicarbonate,-1,,44806592,Calculated bicarbonate measurement,0.3207820831779218,16
45465331,Serum bicarbonate,4150494,Serum bicarbonate measurement,exactMatch,,,,Serum bicarbonate,-1,,3050416,Bicarbonate [Moles/volume] in Serum --post dialysis,0.32276901466301633,17
45465331,Serum bicarbonate,4150494,Serum bicarbonate measurement,exactMatch,,,,Serum bicarbonate,-1,,1616794,Bicarbonate [Moles/volume] in Central venous blood,0.32903447925950047,18
45465331,Serum bicarbonate,4150494,Serum bicarbonate measurement,exactMatch,,,,Serum bicarbonate,-1,,3015235,Bicarbonate [Moles/volume] in Capillary blood,0.32903447925950047,19
45465331,Serum bicarbonate,4150494,Serum bicarbonate measurement,exactMatch,,,,Serum bicarbonate,-1,,3006576,Bicarbonate [Moles/volume] in Blood,0.3291923598169185,20
45465331,Serum bicarbonate,4150494,Serum bicarbonate measurement,exactMatch,,,,Serum bicarbonate,-1,,3027273,Bicarbonate [Moles/volume] in Venous blood,0.3291923598169185,21
45465331,Serum bicarbonate,4150494,Serum bicarbonate measurement,exactMatch,,,,Serum bicarbonate,-1,,3008152,Bicarbonate [Moles/volume] in Arterial blood,0.3291923598169185,22
45465331,Serum bicarbonate,4150494,Serum bicarbonate measurement,exactMatch,,,,Serum bicarbonate,-1,,3025817,Bicarbonate [Moles/volume] in Mixed venous blood,0.3291923598169185,23
45465331,Serum bicarbonate,4150494,Serum bicarbonate measurement,exactMatch,,,,Serum bicarbonate,-1,,3007628,Bicarbonate [Moles/volume] standard in Venous blood,0.33132994744257704,24
45465331,Serum bicarbonate,4150494,Serum bicarbonate measurement,exactMatch,,,,Serum bicarbonate,-1,,3004490,Bicarbonate [Moles/volume] standard in Capillary blood,0.33132994744257704,25
45471238,Adverse reaction to thyroxine sodium,4162153,Thyroxine adverse reaction,exactMatch,,,,Adverse reaction to thyroxine sodium,-1,,4162153,Thyroxine adverse reaction,8.901979781095193e-07,1
45471238,Adverse reaction to thyroxine sodium,4162153,Thyroxine adverse reaction,exactMatch,,,,Adverse reaction to thyroxine sodium,-1,,3661839,Adverse reaction to thyroid hormone,0.14121721839539825,2
45471238,Adverse reaction to thyroxine sodium,4162153,Thyroxine adverse reaction,exactMatch,,,,Adverse reaction to thyroxine sodium,-1,,4166180,Liothyronine adverse reaction,0.14449384899933104,3
45471238,Adverse reaction to thyroxine sodium,4162153,Thyroxine adverse reaction,exactMatch,,,,Adverse reaction to thyroxine sodium,-1,,4164532,Dextrothyroxine sodium adverse reaction,0.18724975446582426,4
45471238,Adverse reaction to thyroxine sodium,4162153,Thyroxine adverse reaction,exactMatch,,,,Adverse reaction to thyroxine sodium,-1,,439224,Allergy to drug,0.22901998746838859,5
45471238,Adverse reaction to thyroxine sodium,4162153,Thyroxine adverse reaction,exactMatch,,,,Adverse reaction to thyroxine sodium,-1,,4316972,Adverse reaction to thyroglobulin,0.2371221572034229,6
45471238,Adverse reaction to thyroxine sodium,4162153,Thyroxine adverse reaction,exactMatch,,,,Adverse reaction to thyroxine sodium,-1,,4166185,Thyrotrophin adverse reaction,0.2413195712736328,7
45471238,Adverse reaction to thyroxine sodium,4162153,Thyroxine adverse reaction,exactMatch,,,,Adverse reaction to thyroxine sodium,-1,,3661848,Adverse reaction to thiourea,0.25157138898313003,8
45471238,Adverse reaction to thyroxine sodium,4162153,Thyroxine adverse reaction,exactMatch,,,,Adverse reaction to thyroxine sodium,-1,,4100157,Thiouracil antithyroid agent adverse reaction,0.2562014743885176,9
45471238,Adverse reaction to thyroxine sodium,4162153,Thyroxine adverse reaction,exactMatch,,,,Adverse reaction to thyroxine sodium,-1,,438631,Antithyroid drug adverse reaction,0.26159609281954477,10
45471238,Adverse reaction to thyroxine sodium,4162153,Thyroxine adverse reaction,exactMatch,,,,Adverse reaction to thyroxine sodium,-1,,602866,Levothyroxine poisoning,0.2837491854740267,11
45471238,Adverse reaction to thyroxine sodium,4162153,Thyroxine adverse reaction,exactMatch,,,,Adverse reaction to thyroxine sodium,-1,,4096894,Carbimazole adverse reaction,0.28836694543294106,12
45471238,Adverse reaction to thyroxine sodium,4162153,Thyroxine adverse reaction,exactMatch,,,,Adverse reaction to thyroxine sodium,-1,,3661826,Adverse reaction to clomocycline,0.3169813158815965,13
45471238,Adverse reaction to thyroxine sodium,4162153,Thyroxine adverse reaction,exactMatch,,,,Adverse reaction to thyroxine sodium,-1,,4098689,Propylthiouracil adverse reaction,0.3194642235014129,14
45471238,Adverse reaction to thyroxine sodium,4162153,Thyroxine adverse reaction,exactMatch,,,,Adverse reaction to thyroxine sodium,-1,,4166706,Hydrocortisone adverse reaction,0.3198657315088753,15
45471238,Adverse reaction to thyroxine sodium,4162153,Thyroxine adverse reaction,exactMatch,,,,Adverse reaction to thyroxine sodium,-1,,3661813,Adverse reaction to hormone,0.3239889775741813,16
45471238,Adverse reaction to thyroxine sodium,4162153,Thyroxine adverse reaction,exactMatch,,,,Adverse reaction to thyroxine sodium,-1,,4162296,Iodine adverse reaction,0.32834309943046247,17
45471238,Adverse reaction to thyroxine sodium,4162153,Thyroxine adverse reaction,exactMatch,,,,Adverse reaction to thyroxine sodium,-1,,36684381,Allergy to thyroid hormone,0.32941075829300515,18
45471238,Adverse reaction to thyroxine sodium,4162153,Thyroxine adverse reaction,exactMatch,,,,Adverse reaction to thyroxine sodium,-1,,4320130,Adverse reaction to diiodohydroxyquin,0.33425565871844864,19
45471238,Adverse reaction to thyroxine sodium,4162153,Thyroxine adverse reaction,exactMatch,,,,Adverse reaction to thyroxine sodium,-1,,4306151,Thyrotropin releasing factor adverse reaction,0.3349504966879996,20
45471238,Adverse reaction to thyroxine sodium,4162153,Thyroxine adverse reaction,exactMatch,,,,Adverse reaction to thyroxine sodium,-1,,35624331,Adverse reaction to hypothalamic hormone,0.335641412493082,21
45471238,Adverse reaction to thyroxine sodium,4162153,Thyroxine adverse reaction,exactMatch,,,,Adverse reaction to thyroxine sodium,-1,,4098982,Thioguanine adverse reaction,0.34101270046875753,22
45471238,Adverse reaction to thyroxine sodium,4162153,Thyroxine adverse reaction,exactMatch,,,,Adverse reaction to thyroxine sodium,-1,,4096902,Prednisolone adverse reaction,0.34188680465632215,23
45471238,Adverse reaction to thyroxine sodium,4162153,Thyroxine adverse reaction,exactMatch,,,,Adverse reaction to thyroxine sodium,-1,,4162157,Somatrophic hormone adverse reaction,0.3433067728641156,24
45471238,Adverse reaction to thyroxine sodium,4162153,Thyroxine adverse reaction,exactMatch,,,,Adverse reaction to thyroxine sodium,-1,,4164108,Corticotropins adverse reaction,0.3453964643626678,25
45488815,Synovial fluid exam. NOS,4057464,Synovial fluid examination,exactMatch,,,,Synovial fluid exam,-1,,4057464,Synovial fluid examination,0.045470430241170146,1
45488815,Synovial fluid exam. NOS,4057464,Synovial fluid examination,exactMatch,,,,Synovial fluid exam,-1,,1340204,History of event,0.1450279854578077,2
45488815,Synovial fluid exam. NOS,4057464,Synovial fluid examination,exactMatch,,,,Synovial fluid exam,-1,,4310943,Synovial fluid analysis,0.15538604084958585,3
45488815,Synovial fluid exam. NOS,4057464,Synovial fluid examination,exactMatch,,,,Synovial fluid exam,-1,,4094577,Synovial fluid finding,0.15777047085879925,4
45488815,Synovial fluid exam. NOS,4057464,Synovial fluid examination,exactMatch,,,,Synovial fluid exam,-1,,4043748,Synovial fluid examination - normal,0.16916172078252012,5
45488815,Synovial fluid exam. NOS,4057464,Synovial fluid examination,exactMatch,,,,Synovial fluid exam,-1,,4043430,Synovial fluid examination - abnormal,0.16939417001692625,6
45488815,Synovial fluid exam. NOS,4057464,Synovial fluid examination,exactMatch,,,,Synovial fluid exam,-1,,4056982,Synovial fluid appearance,0.21835360690385752,7
45488815,Synovial fluid exam. NOS,4057464,Synovial fluid examination,exactMatch,,,,Synovial fluid exam,-1,,4246175,Synovial fluid,0.2468794713299206,8
45488815,Synovial fluid exam. NOS,4057464,Synovial fluid examination,exactMatch,,,,Synovial fluid exam,-1,,4329652,Joint fluid,0.2468794713299206,9
45488815,Synovial fluid exam. NOS,4057464,Synovial fluid examination,exactMatch,,,,Synovial fluid exam,-1,,40766164,Microscopic observation [Identifier] in Synovial fluid by Acid fast stain.Ziehl-Neelsen,0.26327976449780277,10
45488815,Synovial fluid exam. NOS,4057464,Synovial fluid examination,exactMatch,,,,Synovial fluid exam,-1,,36303831,Microscopic observation [Identifier] in Synovial fluid by Giemsa stain,0.2633001215742955,11
45488815,Synovial fluid exam. NOS,4057464,Synovial fluid examination,exactMatch,,,,Synovial fluid exam,-1,,3038886,Microscopic observation [Identifier] in Synovial fluid by Rhodamine-auramine fluorochrome stain,0.2633001215742955,12
45488815,Synovial fluid exam. NOS,4057464,Synovial fluid examination,exactMatch,,,,Synovial fluid exam,-1,,40758732,Microscopic observation [Identifier] in Synovial fluid by Cyto stain,0.2633001215742955,13
45488815,Synovial fluid exam. NOS,4057464,Synovial fluid examination,exactMatch,,,,Synovial fluid exam,-1,,36304253,Microscopic observation [Presence] in Synovial fluid by Acid fast stain,0.2633001215742955,14
45488815,Synovial fluid exam. NOS,4057464,Synovial fluid examination,exactMatch,,,,Synovial fluid exam,-1,,3002389,Microscopic observation [Identifier] in Synovial fluid by Gram stain,0.2633001215742955,15
45488815,Synovial fluid exam. NOS,4057464,Synovial fluid examination,exactMatch,,,,Synovial fluid exam,-1,,3030856,Unidentified cells [#/volume] in Synovial fluid,0.26537075900885143,16
45488815,Synovial fluid exam. NOS,4057464,Synovial fluid examination,exactMatch,,,,Synovial fluid exam,-1,,21492677,Synovial fluid analysis panel - Synovial fluid,0.2769253305919078,17
45488815,Synovial fluid exam. NOS,4057464,Synovial fluid examination,exactMatch,,,,Synovial fluid exam,-1,,43531137,Microscopic examination of joint fluid specimen,0.2789244539738135,18
45488815,Synovial fluid exam. NOS,4057464,Synovial fluid examination,exactMatch,,,,Synovial fluid exam,-1,,4267652,Finding of synovial fluid appearance,0.2815339093457968,19
45488815,Synovial fluid exam. NOS,4057464,Synovial fluid examination,exactMatch,,,,Synovial fluid exam,-1,,3024263,Appearance of Synovial fluid,0.28264641905513843,20
45488815,Synovial fluid exam. NOS,4057464,Synovial fluid examination,exactMatch,,,,Synovial fluid exam,-1,,4263865,Cell count of synovial fluid,0.2920116924400018,21
45488815,Synovial fluid exam. NOS,4057464,Synovial fluid examination,exactMatch,,,,Synovial fluid exam,-1,,4269727,Synovial fluid cell count - finding,0.2921828305140599,22
45488815,Synovial fluid exam. NOS,4057464,Synovial fluid examination,exactMatch,,,,Synovial fluid exam,-1,,37117023,Knee joint synovial fluid,0.29437989058199143,23
45488815,Synovial fluid exam. NOS,4057464,Synovial fluid examination,exactMatch,,,,Synovial fluid exam,-1,,4043754,Synovial fluid clear,0.2986531975889217,24
45488815,Synovial fluid exam. NOS,4057464,Synovial fluid examination,exactMatch,,,,Synovial fluid exam,-1,,3021788,Differential panel - Synovial fluid,0.30228748367402913,25
45488830,Culture - bacteriology,4016945,Bacterial culture,exactMatch,,,,Bacteriology culture,-1,,4078136,Bacteriology - general,0.11268890622212158,1
45488830,Culture - bacteriology,4016945,Bacterial culture,exactMatch,,,,Bacteriology culture,-1,,4016945,Bacterial culture,0.11270248064100818,2
45488830,Culture - bacteriology,4016945,Bacterial culture,exactMatch,,,,Bacteriology culture,-1,,4152688,Sample bacteriology general,0.11271205662133377,3
45488830,Culture - bacteriology,4016945,Bacterial culture,exactMatch,,,,Bacteriology culture,-1,,3042936,Bacteria identified in Isolate by Culture,0.12772881126794633,4
45488830,Culture - bacteriology,4016945,Bacterial culture,exactMatch,,,,Bacteriology culture,-1,,3036944,Bacteria identified in Isolate by Aerobe culture,0.12772881126794633,5
45488830,Culture - bacteriology,4016945,Bacterial culture,exactMatch,,,,Bacteriology culture,-1,,3007312,Bacteria identified in Isolate by Anaerobe culture,0.12773985524779974,6
45488830,Culture - bacteriology,4016945,Bacterial culture,exactMatch,,,,Bacteriology culture,-1,,3044054,Bacteria Identification [Presence] in Isolate by Culture,0.2161652172196693,7
45488830,Culture - bacteriology,4016945,Bacterial culture,exactMatch,,,,Bacteriology culture,-1,,45771293,Microbial culture,0.2390882610568107,8
45488830,Culture - bacteriology,4016945,Bacterial culture,exactMatch,,,,Bacteriology culture,-1,,4189544,Microbial culture,0.2391343785970217,9
45488830,Culture - bacteriology,4016945,Bacterial culture,exactMatch,,,,Bacteriology culture,-1,,4019112,Bacterial identification method,0.24511341451702118,10
45488830,Culture - bacteriology,4016945,Bacterial culture,exactMatch,,,,Bacteriology culture,-1,,3019415,Bacteria identified in Food by Culture,0.2482967145452888,11
45488830,Culture - bacteriology,4016945,Bacterial culture,exactMatch,,,,Bacteriology culture,-1,,4016253,"Bacterial culture, screening",0.24972876883864026,12
45488830,Culture - bacteriology,4016945,Bacterial culture,exactMatch,,,,Bacteriology culture,-1,,4056132,Specimen bacteria cultured,0.2501579001287729,13
45488830,Culture - bacteriology,4016945,Bacterial culture,exactMatch,,,,Bacteriology culture,-1,,3026167,Bacteria identified in Specimen by Environmental culture,0.2514596967300853,14
45488830,Culture - bacteriology,4016945,Bacterial culture,exactMatch,,,,Bacteriology culture,-1,,3024447,Bacteria identified in Specimen by Anaerobe+Aerobe culture,0.2514596967300853,15
45488830,Culture - bacteriology,4016945,Bacterial culture,exactMatch,,,,Bacteriology culture,-1,,3044420,Bacteria # 6 identified in Specimen by Culture,0.2514596967300853,16
45488830,Culture - bacteriology,4016945,Bacterial culture,exactMatch,,,,Bacteriology culture,-1,,3043578,Bacteria # 5 identified in Specimen by Culture,0.2514596967300853,17
45488830,Culture - bacteriology,4016945,Bacterial culture,exactMatch,,,,Bacteriology culture,-1,,3046136,Bacteria # 7 identified in Specimen by Culture,0.2514596967300853,18
45488830,Culture - bacteriology,4016945,Bacterial culture,exactMatch,,,,Bacteriology culture,-1,,3048895,Bacteria # 8 identified in Specimen by Aerobe culture,0.2514596967300853,19
45488830,Culture - bacteriology,4016945,Bacterial culture,exactMatch,,,,Bacteriology culture,-1,,3046504,Bacteria # 5 identified in Specimen by Anaerobe culture,0.2514596967300853,20
45488830,Culture - bacteriology,4016945,Bacterial culture,exactMatch,,,,Bacteriology culture,-1,,3045560,Bacteria # 2 identified in Specimen by Culture,0.2514596967300853,21
45488830,Culture - bacteriology,4016945,Bacterial culture,exactMatch,,,,Bacteriology culture,-1,,3046647,Bacteria # 4 identified in Specimen by Culture,0.2514596967300853,22
45488830,Culture - bacteriology,4016945,Bacterial culture,exactMatch,,,,Bacteriology culture,-1,,3043007,Bacteria # 6 identified in Specimen by Anaerobe culture,0.2514596967300853,23
45488830,Culture - bacteriology,4016945,Bacterial culture,exactMatch,,,,Bacteriology culture,-1,,3043867,Bacteria # 8 identified in Specimen by Culture,0.2514596967300853,24
45488830,Culture - bacteriology,4016945,Bacterial culture,exactMatch,,,,Bacteriology culture,-1,,3011298,Bacteria identified in Specimen by Anaerobe culture,0.2514596967300853,25
45494505,[X]Fall on/from ladder,432803,Fall from ladder,exactMatch,,,,Fall on/from ladder,-1,,432803,Fall from ladder,0.07214774607941465,1
45494505,[X]Fall on/from ladder,432803,Fall from ladder,exactMatch,,,,Fall on/from ladder,-1,,437176,Late effect of accidental fall,0.22357972289073635,2
45494505,[X]Fall on/from ladder,432803,Fall from ladder,exactMatch,,,,Fall on/from ladder,-1,,432804,Fall from scaffold,0.27520320025813116,3
45494505,[X]Fall on/from ladder,432803,Fall from ladder,exactMatch,,,,Fall on/from ladder,-1,,4312313,Fall on or from stairs,0.2795907331791194,4
45494505,[X]Fall on/from ladder,432803,Fall from ladder,exactMatch,,,,Fall on/from ladder,-1,,4070385,Fall on ladder in water transport,0.28215209340288394,5
45494505,[X]Fall on/from ladder,432803,Fall from ladder,exactMatch,,,,Fall on/from ladder,-1,,4053720,Accidental injury,0.2890405097172417,6
45494505,[X]Fall on/from ladder,432803,Fall from ladder,exactMatch,,,,Fall on/from ladder,-1,,435172,Fall on or from escalator,0.3047748750796503,7
45494505,[X]Fall on/from ladder,432803,Fall from ladder,exactMatch,,,,Fall on/from ladder,-1,,433095,Fall on or from steps,0.3047874262057587,8
45494505,[X]Fall on/from ladder,432803,Fall from ladder,exactMatch,,,,Fall on/from ladder,-1,,4310647,Fall from stairs,0.31704315023898455,9
45494505,[X]Fall on/from ladder,432803,Fall from ladder,exactMatch,,,,Fall on/from ladder,-1,,441749,Fall on or from stairs or steps,0.3239775515717229,10
45494505,[X]Fall on/from ladder,432803,Fall from ladder,exactMatch,,,,Fall on/from ladder,-1,,4310769,Fall from steps,0.33168637374628973,11
45494505,[X]Fall on/from ladder,432803,Fall from ladder,exactMatch,,,,Fall on/from ladder,-1,,4190235,Fall on stairs,0.34359379719229877,12
45494505,[X]Fall on/from ladder,432803,Fall from ladder,exactMatch,,,,Fall on/from ladder,-1,,4307686,Fall from tree,0.34501152100262267,13
45494505,[X]Fall on/from ladder,432803,Fall from ladder,exactMatch,,,,Fall on/from ladder,-1,,4329261,Fall from high place,0.3464871555291468,14
45494505,[X]Fall on/from ladder,432803,Fall from ladder,exactMatch,,,,Fall on/from ladder,-1,,4053868,Fall from roof,0.35620413757150626,15
45494505,[X]Fall on/from ladder,432803,Fall from ladder,exactMatch,,,,Fall on/from ladder,-1,,4310768,Fall on steps,0.3675379199718867,16
45494505,[X]Fall on/from ladder,432803,Fall from ladder,exactMatch,,,,Fall on/from ladder,-1,,443685,Fall on stairs or ladders in water transport,0.3733107458312155,17
45494505,[X]Fall on/from ladder,432803,Fall from ladder,exactMatch,,,,Fall on/from ladder,-1,,4316838,Fall on same level from stumbling,0.37335064628447245,18
45494505,[X]Fall on/from ladder,432803,Fall from ladder,exactMatch,,,,Fall on/from ladder,-1,,443680,"Fall on ladder in water transport, docker or stevedore injured",0.37455607599809104,19
45494505,[X]Fall on/from ladder,432803,Fall from ladder,exactMatch,,,,Fall on/from ladder,-1,,4055032,Accidentally caught in folding ladder,0.38122135178284444,20
45494505,[X]Fall on/from ladder,432803,Fall from ladder,exactMatch,,,,Fall on/from ladder,-1,,4314758,Fall from escalator,0.38196106627376414,21
45494505,[X]Fall on/from ladder,432803,Fall from ladder,exactMatch,,,,Fall on/from ladder,-1,,433657,Fall from furniture,0.3842480420292622,22
45494505,[X]Fall on/from ladder,432803,Fall from ladder,exactMatch,,,,Fall on/from ladder,-1,,442504,"Fall in, on, or from train",0.38692540877407366,23
45494505,[X]Fall on/from ladder,432803,Fall from ladder,exactMatch,,,,Fall on/from ladder,-1,,4315647,Fall on same level from slipping,0.3940375925144689,24
